B,bitstring,capital_avg,cvar95,eta,exp_return,feasible,gamma,lambda,liquidity_avg,model_version,objective_scaled,objective_unscaled,q,selected_count,source,var95,variance,volatility,worst_scenario_return
4,00001011,0.2,0.008065758152466507,0.25,0.00019225513592485195,False,0.25,8.0,2.15,both,-2.138215790243083,-119.73818279053977,0.5,3,exact_enumeration,0.00595592464818747,1.5306003927475975e-05,0.0039122888348735166,-0.01607884513141046
4,00001100,0.175,0.007045536886100237,0.25,0.00019226170721111394,False,0.25,8.0,2.025,both,-1.7117585550709307,-95.85695685890153,0.5,2,exact_enumeration,0.0056501163486584955,1.2472278029757696e-05,0.0035316112512219825,-0.010027678701440002
4,00001101,0.225,0.008368990868387945,0.25,0.00023270828250597048,False,0.25,8.0,2.525,both,-2.1385905438483963,-119.75916865917803,0.5,3,exact_enumeration,0.006536307452152628,1.7590962575339832e-05,0.004194158148584747,-0.014708602993752061
4,00001110,0.2375,0.008688457472765638,0.25,0.00026461458753242385,False,0.25,8.0,2.65,both,-2.1386618663208266,-119.7631626542088,0.5,3,exact_enumeration,0.006975046716812296,1.9138148758935067e-05,0.004374716991867596,-0.01368145775549585
4,00001111,0.2875,0.010318308265586768,0.25,0.0003050611628272804,True,0.25,8.0,3.15,both,-2.279775018577662,-127.66537369211217,0.5,4,exact_enumeration,0.007982759280920595,2.5781579542822162e-05,0.005077556453927633,-0.016940419306391785
4,00010000,0.017500000000000005,0.0028862461238557016,0.25,0.0001367538778621009,False,0.25,8.0,0.65,both,-0.998970957368166,-55.94148525214637,0.5,1,exact_enumeration,0.0023393436393998068,2.278825294702282e-06,0.0015095778531438126,-0.004267464471313187
4,00010001,0.0675,0.004966852745399413,0.25,0.0001772004531569574,False,0.25,8.0,1.15,both,-1.7115217800687716,-95.84369766933887,0.5,2,exact_enumeration,0.0037512371648026816,6.163677862376598e-06,0.002482675545127997,-0.010367122136276672
4,00010010,0.08,0.0050658089730999745,0.25,0.00020910675818341083,False,0.25,8.0,1.275,both,-1.711593112159922,-95.84769220300939,0.5,2,exact_enumeration,0.00387033235625022,6.633584527758347e-06,0.0025755746014740765,-0.00937326652735801
4,00010011,0.13,0.007102323356955669,0.25,0.0002495533334782673,False,0.25,8.0,1.775,both,-2.1384250983398974,-119.74990385782878,0.5,3,exact_enumeration,0.005215325786059692,1.2043183333737619e-05,0.003470328995028803,-0.015472924192321495
4,00010100,0.10500000000000001,0.006163919350100308,0.25,0.00024955990476452936,False,0.25,8.0,1.65,both,-1.7119678629084962,-95.86867791167286,0.5,2,exact_enumeration,0.00468834910075809,9.238492803490474e-06,0.0030394889049790057,-0.010528494526087426
4,00010101,0.15500000000000003,0.0075093644263085745,0.25,0.0002900064800593859,False,0.25,8.0,2.15,both,-2.1387998548644087,-119.77088988993955,0.5,3,exact_enumeration,0.006057094299100919,1.4001196955223102e-05,0.0037418173332250068,-0.011897054929501216
4,00010110,0.1675,0.008002150807788313,0.25,0.00032191278508583927,False,0.25,8.0,2.275,both,-2.1388711764409747,-119.77488383480272,0.5,3,exact_enumeration,0.006196615260164776,1.5648718358496497e-05,0.003955846098939707,-0.01549510181625277
4,00010111,0.21750000000000003,0.009460348195878697,0.25,0.0003623593603806958,True,0.25,8.0,2.775,both,-2.279984331876257,-127.67709505069632,0.5,4,exact_enumeration,0.007591913123404771,2.193616874853408e-05,0.004683606382749737,-0.016334498367302823
4,00011000,0.105,0.0058856997540706925,0.25,0.00021620955817078637,False,0.25,8.0,1.6749999999999998,both,-1.7120137802103002,-95.87124923974073,0.5,2,exact_enumeration,0.004757204640423445,8.214997161980643e-06,0.002866181634506202,-0.010357778478872733
4,00011001,0.155,0.007494826616682161,0.25,0.0002566561334656429,False,0.25,8.0,2.175,both,-2.1388457711940987,-119.77346116356995,0.5,3,exact_enumeration,0.005770653959495315,1.3086576312539298e-05,0.003617537327041602,-0.015240507546678822
4,00011010,0.1675,0.00744669123136668,0.25,0.0002885624384920963,False,0.25,8.0,2.3,both,-2.1389171027119938,-119.7774556651387,0.5,3,exact_enumeration,0.005975551792734898,1.3620686522105811e-05,0.0036906214276332667,-0.01424665193776016
4,00011011,0.2175,0.009194045616133234,0.25,0.0003290090137869528,True,0.25,8.0,2.8,both,-2.280030257175162,-127.67966682659481,0.5,4,exact_enumeration,0.006975524485199981,2.0017011910969425e-05,0.004474037540183299,-0.020346309602723645
4,00011100,0.1925,0.0080814614047398,0.25,0.00032901558507321486,False,0.25,8.0,2.675,both,-2.139291848601382,-119.79844110169205,0.5,3,exact_enumeration,0.006402310577767633,1.6769815001018263e-05,0.00409509645808475,-0.011769388225559866
4,00011101,0.24250000000000002,0.009485011631169438,0.25,0.0003694621603680714,True,0.25,8.0,3.175,both,-2.2804050088404875,-127.70065258659548,0.5,4,exact_enumeration,0.007572293142454909,2.251924573563523e-05,0.0047454447352840625,-0.01610208172166015
4,00011110,0.255,0.009723474166627308,0.25,0.00040136846539452477,True,0.25,8.0,3.3,both,-2.2804763298437987,-127.70464649935685,0.5,4,exact_enumeration,0.007857503665480084,2.423097068309339e-05,0.00492249638731136,-0.017289437775115817
4,00011111,0.30500000000000005,0.011310782030168994,0.25,0.0004418150406893813,False,0.25,8.0,3.8,both,-2.1358706535622733,-119.60685722188714,0.5,5,exact_enumeration,0.008776816642881055,3.150514765601531e-05,0.005612944651073562,-0.021207883777704974
4,00100000,0.004999999999999999,0.0015644042371108717,0.25,-2.2985851772445187e-05,False,0.25,8.0,0.8958333333333334,both,-0.9995871590647953,-55.9759919991845,0.5,1,exact_enumeration,0.0012446036923859452,5.250965161549095e-07,0.0007246354367231218,-0.002699596127022922
4,00100001,0.055,0.004139197239838517,0.25,1.7460723522411338e-05,False,0.25,8.0,1.3958333333333335,both,-1.7121379849401213,-95.87820459415852,0.5,2,exact_enumeration,0.003297332158684159,4.054386047580119e-06,0.0020135506071564525,-0.006215749370537371
4,00100010,0.0675,0.004426693505716544,0.25,4.936702854886473e-05,False,0.25,8.0,1.5208333333333335,both,-1.7122093172609194,-95.8821991406891,0.5,2,exact_enumeration,0.0035506671249044535,4.498572617550642e-06,0.0021209838796065004,-0.006882314398296449
4,00100011,0.11750000000000001,0.006444997103783397,0.25,8.981360384372126e-05,False,0.25,8.0,2.0208333333333335,both,-2.1390413066156153,-119.78441097329,0.5,3,exact_enumeration,0.004885383177355723,9.55260838728081e-06,0.0030907294264106667,-0.011321551426582194
4,00100100,0.09250000000000001,0.005473862559169551,0.25,8.982017512998326e-05,False,0.25,8.0,1.8958333333333335,both,-1.7125840670949568,-95.90318479813932,0.5,2,exact_enumeration,0.004225102493588888,7.205907329782572e-06,0.0026843821132213224,-0.009616898495225007
4,00100101,0.14250000000000002,0.00682670235858894,0.25,0.00013026675042483978,False,0.25,8.0,2.3958333333333335,both,-2.1394160622255898,-119.80539695418756,0.5,3,exact_enumeration,0.005422712267210689,1.1613048445266091e-05,0.0034077923125193665,-0.010985458898638797
4,00100110,0.15500000000000003,0.007504377048378928,0.25,0.00016217305545129318,False,0.25,8.0,2.5208333333333335,both,-2.1394873840318027,-119.80939091191077,0.5,3,exact_enumeration,0.005879400024094822,1.3234849753128262e-05,0.0036379733029707987,-0.01252863480901316
4,00100111,0.20500000000000002,0.00908594410130935,0.25,0.00020261963074614972,True,0.25,8.0,3.0208333333333335,both,-2.280600542641806,-127.71160230558587,0.5,4,exact_enumeration,0.006926186710403914,1.916673710691674e-05,0.004377983223690646,-0.01389719521242695
4,00101000,0.0925,0.005174803887557674,0.25,5.64698285362403e-05,False,0.25,8.0,1.9208333333333334,both,-1.7126299864679082,-95.90575624218963,0.5,2,exact_enumeration,0.003936933777615179,5.950446881758414e-06,0.0024393537836399242,-0.008956284103413852
4,00101001,0.14250000000000002,0.006901244950075195,0.25,9.691640383109682e-05,False,0.25,8.0,2.4208333333333334,both,-2.1394619806264275,-119.80796834380035,0.5,3,exact_enumeration,0.005125976760918063,1.0466462996067962e-05,0.0032351913384014806,-0.012841700449387752
4,00101010,0.155,0.006602539637501995,0.25,0.00012882270885755022,False,0.25,8.0,2.5458333333333334,both,-2.1395333123739695,-119.81196285822917,0.5,3,exact_enumeration,0.005408731175710681,1.097485311022325e-05,0.0033128315849471203,-0.01251606712463604
4,00101011,0.20500000000000002,0.008526645690974178,0.25,0.00016926928415240673,True,0.25,8.0,3.0458333333333334,both,-2.2806464700118587,-127.71417419746678,0.5,4,exact_enumeration,0.006388701320335548,1.7015615462837753e-05,0.004124998843980172,-0.016194936836984343
4,00101100,0.18,0.007534336613227885,0.25,0.00016927585543866875,False,0.25,8.0,2.9208333333333334,both,-2.139908057348822,-119.83294824356929,0.5,3,exact_enumeration,0.006082515525616832,1.4226408025635501e-05,0.003771791089871694,-0.010857792194697447
4,00101101,0.23,0.008909022263888771,0.25,0.00020972243073352526,True,0.25,8.0,3.4208333333333334,both,-2.2810212207626472,-127.73515990625424,0.5,4,exact_enumeration,0.006971508445153889,1.962027572400336e-05,0.004429478041937149,-0.015200584531653398
4,00101110,0.2425,0.009246077003689393,0.25,0.00024162873575997868,True,0.25,8.0,3.5458333333333334,both,-2.2810925419956054,-127.73915383187567,0.5,4,exact_enumeration,0.007406267756717957,2.1306280576050297e-05,0.0046158726776255755,-0.014252241018533052
4,00101111,0.2925,0.010845739707640115,0.25,0.0002820753110548352,False,0.25,8.0,4.045833333333333,both,-2.1364868688888006,-119.64136473218741,0.5,5,exact_enumeration,0.008242423142072988,2.8224894512723112e-05,0.005312710655844445,-0.01705651101196567
4,00110000,0.022500000000000006,0.0035120420148482554,0.25,0.0001137680260896557,False,0.25,8.0,1.5458333333333334,both,-1.7128392899456302,-95.91747705081357,0.5,2,exact_enumeration,0.002838976500848303,3.2049563816396626e-06,0.0017902391967666396,-0.004900400009333455
4,00110001,0.07250000000000001,0.005441716352079823,0.25,0.00015421460138451221,False,0.25,8.0,2.0458333333333334,both,-2.1396712872825963,-119.81968933041449,0.5,3,exact_enumeration,0.0042727941410988105,7.364992102099703e-06,0.0027138518939138338,-0.010483213841850558
4,00110010,0.085,0.005642129869194379,0.25,0.0001861209064109656,False,0.25,8.0,2.1708333333333334,both,-2.1397426181342745,-119.82368379467572,0.5,3,exact_enumeration,0.004490531530065471,7.97371743593315e-06,0.0028237771576264917,-0.009942534431520902
4,00110011,0.135,0.007623563765491845,0.25,0.00022656748170582215,True,0.25,8.0,2.6708333333333334,both,-2.28085577895061,-127.7258953119035,0.5,4,exact_enumeration,0.00564354500412466,1.3658499394698145e-05,0.0036957407098845755,-0.01558901589789538
4,00110100,0.11000000000000001,0.006652241141425167,0.25,0.00022657405299208417,False,0.25,8.0,2.5458333333333334,both,-2.140117366028324,-119.84466934348836,0.5,3,exact_enumeration,0.005027261069232442,1.0898327324967027e-05,0.0033012614747952073,-0.011849575969975684
4,00110101,0.16000000000000003,0.00796014716273814,0.25,0.00026702062828694073,True,0.25,8.0,3.0458333333333334,both,-2.2812305326205973,-127.74688118416346,0.5,4,exact_enumeration,0.006338616687679223,1.5936214629485376e-05,0.003992018866373927,-0.013218136373389474
4,00110110,0.17250000000000001,0.008510119204363373,0.25,0.0002989269333133941,True,0.25,8.0,3.1708333333333334,both,-2.2813018529576903,-127.7508750596173,0.5,4,exact_enumeration,0.0066194482688113525,1.7722554701210472e-05,0.004209816468827408,-0.016065885079289972
4,00110111,0.22250000000000003,0.009974611357124972,0.25,0.00033937350860825064,False,0.25,8.0,3.6708333333333334,both,-2.1366961830293327,-119.65308613791933,0.5,5,exact_enumeration,0.007973242018732842,2.4285188244033776e-05,0.004928000430604058,-0.01645059007287671
4,00111000,0.11,0.006451768256013503,0.25,0.0001932237063983412,False,0.25,8.0,2.5708333333333333,both,-2.1401632854584958,-119.84724079074294,0.5,3,exact_enumeration,0.005062061066596184,9.636458294101749e-06,0.0031042645335250907,-0.010544906893612418
4,00111001,0.16,0.00803300839045666,0.25,0.0002336702816931977,True,0.25,8.0,3.0708333333333333,both,-2.281276451078655,-127.74945257698054,0.5,4,exact_enumeration,0.006174938217268389,1.4783220597446127e-05,0.003844895394863965,-0.015356599252252709
4,00111010,0.17250000000000001,0.007941619658699219,0.25,0.0002655765867196511,True,0.25,8.0,3.1958333333333333,both,-2.281347781357078,-127.75344700913998,0.5,4,exact_enumeration,0.006387274550771926,1.5456149475464337e-05,0.003931430970456474,-0.014362743643334046
4,00111011,0.2225,0.009704939257224732,0.25,0.0003060231620145076,False,0.25,8.0,3.6958333333333333,both,-2.1367421104566064,-119.65565803300456,0.5,5,exact_enumeration,0.007292827139261339,2.2127658017113674e-05,0.00470400446610265,-0.02046240130829753
4,00111100,0.1975,0.00858153401611913,0.25,0.00030602973330076964,True,0.25,8.0,3.5708333333333333,both,-2.281722524391942,-127.77443228584254,0.5,4,exact_enumeration,0.006772528527938141,1.8924979567678542e-05,0.004350284998443038,-0.013090469669448124
4,00111101,0.24750000000000003,0.009994767065450851,0.25,0.0003464763085956262,False,0.25,8.0,4.070833333333333,both,-2.1371168592674072,-119.67664363315441,0.5,5,exact_enumeration,0.008028096060622374,2.4949593455081228e-05,0.004994956802123641,-0.016218173427234035
4,00111110,0.26,0.01024534695264426,0.25,0.0003783826136220796,False,0.25,8.0,4.195833333333333,both,-2.137188179031246,-119.6806374765064,0.5,5,exact_enumeration,0.008292302699215836,2.6800137070991084e-05,0.005176884880986932,-0.017860221038153018
4,00111111,0.31000000000000005,0.011812143233618592,0.25,0.00041882918891693614,False,0.25,8.0,4.695833333333333,both,-1.7068636773860808,-95.58284806144513,0.5,6,exact_enumeration,0.009385191977957504,3.4349497196698735e-05,0.005860844409869515,-0.021323975483278856
4,01000000,0.0025,0.0009416130075492924,0.25,1.664330537616968e-05,False,0.25,8.0,1.1,both,-1.0,-55.9991107244266,0.5,1,exact_enumeration,0.0007760442825877505,2.4355464129118254e-07,0.000493512554339991,-0.0015607624314160607
4,01000001,0.052500000000000005,0.00392712512239859,0.25,5.7089880671026205e-05,False,0.25,8.0,1.6,both,-1.712550825989568,-95.90132332579805,0.5,2,exact_enumeration,0.003093191384930421,3.760049276323672e-06,0.0019390846490866952,-0.00684797127340596
4,01000010,0.065,0.004077948360433601,0.25,8.89961856974796e-05,False,0.25,8.0,1.725,both,-1.7126221596077023,-95.90531794497832,0.5,2,exact_enumeration,0.003198957232138303,4.0589364694861735e-06,0.0020146802400098566,-0.006897016764607062
4,01000011,0.115,0.006205074756929637,0.25,0.00012944276099233613,False,0.25,8.0,2.225,both,-2.1394541490766397,-119.80752978397666,0.5,3,exact_enumeration,0.004734844649443467,9.100177342823621e-06,0.0030166500199432515,-0.011953773329450783
4,01000100,0.09000000000000001,0.005173232476575669,0.25,0.00012944933227859812,False,0.25,8.0,2.1,both,-1.712996910367653,-95.92630365427887,0.5,2,exact_enumeration,0.004029913813960228,6.6625705930076876e-06,0.002581195574342961,-0.00937133927082477
4,01000101,0.14,0.0065600829938540686,0.25,0.00016989590757345466,False,0.25,8.0,2.6,both,-2.1398289056125277,-119.82851581672452,0.5,3,exact_enumeration,0.005190406537991027,1.1056916812098489e-05,0.0033251942517841704,-0.009108683895742434
4,01000110,0.15250000000000002,0.007201314708265046,0.25,0.00020180221259990806,False,0.25,8.0,2.725,both,-2.139900228716077,-119.83250984709743,0.5,3,exact_enumeration,0.0056367586770049655,1.2533418743152637e-05,0.003540256875306174,-0.012082406019935741
4,01000111,0.2025,0.008764494887752494,0.25,0.0002422487878947646,True,0.25,8.0,3.225,both,-2.281013387440322,-127.73472124716999,0.5,4,exact_enumeration,0.006947732916059131,1.8452511200548396e-05,0.0042956386254605254,-0.01281534750443211
4,01001000,0.09,0.004896589320912465,0.25,9.609898568485516e-05,False,0.25,8.0,2.125,both,-1.7130428283619539,-95.92887502112598,0.5,2,exact_enumeration,0.0038348343775272383,5.561516517589267e-06,0.002358286775943347,-0.008849498124558118
4,01001001,0.14,0.0066940931879866435,0.25,0.0001365455609797117,False,0.25,8.0,2.625,both,-2.139874822634715,-119.83108712913413,0.5,3,exact_enumeration,0.005164129101387534,1.0064737735506094e-05,0.0031724970820327155,-0.012734914470532018
4,01001010,0.1525,0.0065227406812812866,0.25,0.0001684518660061651,False,0.25,8.0,2.75,both,-2.139946155679594,-119.83508171621263,0.5,3,exact_enumeration,0.005125957817826823,1.0427828472853361e-05,0.003229214838448096,-0.01072750107488945
4,01001011,0.2025,0.008351025695058217,0.25,0.0002088984413010216,True,0.25,8.0,3.25,both,-2.281059313431725,-127.7372930618477,0.5,4,exact_enumeration,0.006269077783814317,1.6455795929075148e-05,0.004056574408176823,-0.016827158739852934
4,01001100,0.1775,0.007367923569208239,0.25,0.0002089050125872836,False,0.25,8.0,3.125,both,-2.140320901580359,-119.85606715340307,0.5,3,exact_enumeration,0.0059160890614922594,1.3575682799555197e-05,0.0036845193444403567,-0.010674677801085273
4,01001101,0.2275,0.00870229358107344,0.25,0.00024935158788214014,True,0.25,8.0,3.625,both,-2.281434065108426,-127.75827882248544,0.5,4,exact_enumeration,0.006887849669542642,1.895675560153034e-05,0.004353935645083691,-0.014962190793988472
4,01001110,0.24,0.009029615484351834,0.25,0.00028125789290859356,True,0.25,8.0,3.75,both,-2.2815053876387212,-127.76227282075656,0.5,4,exact_enumeration,0.007286606519972387,2.049746107676925e-05,0.0045274121832200405,-0.013876741978798788
4,01001111,0.29000000000000004,0.010634862463613627,0.25,0.0003217044682034501,False,0.25,8.0,4.25,both,-2.136899714646157,-119.66448372746578,0.5,5,exact_enumeration,0.008467167169886906,2.740328011704935e-05,0.005234814239020268,-0.017688732914834263
4,01010000,0.020000000000000004,0.003167816943917576,0.25,0.00015339718323827058,False,0.25,8.0,1.75,both,-1.7132521327954828,-95.94059588327428,0.5,2,exact_enumeration,0.0025527622919679174,2.7089773431918186e-06,0.0016458971241216198,-0.0050157780797556615
4,01010001,0.07,0.0052071651450780925,0.25,0.00019384375853312712,False,0.25,8.0,2.25,both,-2.1400841302466906,-119.84280816927263,0.5,3,exact_enumeration,0.0039735353304941,6.856218167259139e-06,0.002618438115988067,-0.011115435744719146
4,01010010,0.0825,0.005283332902693983,0.25,0.0002257500635595805,False,0.25,8.0,2.375,both,-2.1401554623957053,-119.84680270618354,0.5,3,exact_enumeration,0.004281692898650509,7.319644124284563e-06,0.0027054840831696944,-0.010121580135800484
4,01010011,0.1325,0.007329723132539464,0.25,0.00026619663885443703,True,0.25,8.0,2.875,both,-2.281268623326283,-127.74901422980876,0.5,4,exact_enumeration,0.0056128822390411025,1.299163118665684e-05,0.003604390543026219,-0.01622123780076397
4,01010100,0.10750000000000001,0.006419137241206984,0.25,0.000266203210140699,False,0.25,8.0,2.75,both,-2.1405302112156686,-119.86778830684649,0.5,3,exact_enumeration,0.004944475574517265,1.0140553424608025e-05,0.0031844235623748334,-0.009938087109769088
4,01010101,0.15750000000000003,0.00773696968569164,0.25,0.00030664978543555555,True,0.25,8.0,3.25,both,-2.281643377922183,-127.77000015391904,0.5,4,exact_enumeration,0.0062552947171178345,1.5165645832733658e-05,0.0038943094166660227,-0.011977009919700474
4,01010110,0.17,0.008221421321280103,0.25,0.0003385560904620089,True,0.25,8.0,3.375,both,-2.281714699556613,-127.77399410202256,0.5,4,exact_enumeration,0.006553957952946256,1.680668652765073e-05,0.004099595898091753,-0.015690386039555707
4,01010111,0.22000000000000003,0.009715387444012326,0.25,0.00037900266575686546,False,0.25,8.0,3.875,both,-2.137109029742496,-119.67620518672209,0.5,5,exact_enumeration,0.007945167941192462,2.335652517408131e-05,0.0048328589027698,-0.017082811975745297
4,01011000,0.1075,0.00618772739193302,0.25,0.00023285286354695608,False,0.25,8.0,2.775,both,-2.1405761292671897,-119.87035967689788,0.5,3,exact_enumeration,0.005002989307783232,9.033090766348484e-06,0.003005510067583951,-0.010438120914756684
4,01011001,0.1575,0.007786090273292645,0.25,0.0002732994388418126,True,0.25,8.0,3.275,both,-2.2816892950015903,-127.77257146953293,0.5,4,exact_enumeration,0.006133163875632009,1.4167058173300146e-05,0.003763915271801445,-0.015988821155121298
4,01011010,0.16999999999999998,0.007703074883692748,0.25,0.000305205743868266,True,0.25,8.0,3.4,both,-2.2817606265773502,-127.77656597434203,0.5,4,exact_enumeration,0.00619549598834743,1.4694687674510331e-05,0.0038333650588628174,-0.014994965546202636
4,01011011,0.22,0.009439498915991763,0.25,0.00034565231916312253,False,0.25,8.0,3.9,both,-2.1371549557911207,-119.678777004604,0.5,5,exact_enumeration,0.007337863708006323,2.135340131976695e-05,0.004620974066121444,-0.02109462321116612
4,01011100,0.195,0.00840421293221678,0.25,0.0003456588904493845,True,0.25,8.0,3.775,both,-2.282135370538127,-127.79755130289492,0.5,4,exact_enumeration,0.006624616195358138,1.8059817178014117e-05,0.0042496843621631615,-0.011720950849555026
4,01011101,0.24500000000000002,0.009769475957739854,0.25,0.00038610546574424106,False,0.25,8.0,4.275,both,-2.1375297055278337,-119.69976265660418,0.5,5,exact_enumeration,0.007766882849579522,2.407163616902409e-05,0.004906285373785762,-0.016850395330102623
4,01011110,0.2575,0.010040149088256596,0.25,0.00041801177077069443,False,0.25,8.0,4.4,both,-2.1376010265890093,-119.70375657260598,0.5,5,exact_enumeration,0.008031324540983093,2.5776880408125925e-05,0.005077093697000866,-0.017484721998418756
4,01011111,0.3075,0.011601757875764722,0.25,0.00045845834606555097,False,0.25,8.0,4.9,both,-1.7072765250580861,-95.60596716394213,0.5,6,exact_enumeration,0.009257388496460918,3.331344563744085e-05,0.005771780109934963,-0.021956197386147448
4,01100000,0.0075,0.0019788951280675657,0.25,-6.342546396275506e-06,False,0.25,8.0,1.9958333333333336,both,-1.7138683350397783,-95.97510266098122,0.5,2,exact_enumeration,0.001593220361476143,8.939109191866369e-07,0.0009454686241153838,-0.0038532297084864038
4,01100001,0.0575,0.004384003392693422,0.25,3.410402889858102e-05,False,0.25,8.0,2.4958333333333336,both,-2.1407003356657066,-119.87731512476111,0.5,3,exact_enumeration,0.003484963215712876,4.68558870700485e-06,0.0021646220702480263,-0.006964062978979845
4,01100010,0.07,0.004668178370620876,0.25,6.60103339250344e-05,False,0.25,8.0,2.6208333333333336,both,-2.140771668044369,-119.88130967453205,0.5,3,exact_enumeration,0.003648242994693232,5.123294568619049e-06,0.002263469586413533,-0.006820585176065698
4,01100011,0.12000000000000001,0.0067633704480880895,0.25,0.00010645690921989094,True,0.25,8.0,3.1208333333333336,both,-2.2818848321496668,-127.78352137593883,0.5,4,exact_enumeration,0.005115154305878264,1.043971859474222e-05,0.003231055337616832,-0.01206986503502467
4,01100100,0.09500000000000001,0.005759308129278016,0.25,0.00010646348050615293,False,0.25,8.0,2.9958333333333336,both,-2.1411464159497955,-119.90229522398175,0.5,3,exact_enumeration,0.004505845356424461,8.046630305442314e-06,0.002836658299027628,-0.009695526979344837
4,01100101,0.14500000000000002,0.007052955972334374,0.25,0.00014691005580100947,True,0.25,8.0,3.4958333333333336,both,-2.2822595858310306,-127.80450724883586,0.5,4,exact_enumeration,0.00575485858429953,1.2716159677318836e-05,0.0035659724728773264,-0.010395051482320459
4,01100110,0.15750000000000003,0.0078082508179283675,0.25,0.00017881636082746284,True,0.25,8.0,3.6208333333333336,both,-2.2823309076951075,-127.80850120979943,0.5,4,exact_enumeration,0.006023297495422451,1.4331480276824684e-05,0.003785694160497475,-0.012653189282972946
4,01100111,0.20750000000000002,0.009328188334607669,0.25,0.00021926293612231938,False,0.25,8.0,4.120833333333334,both,-2.1377252410557124,-119.71071247228042,0.5,5,exact_enumeration,0.00717427062663775,2.0525755887006163e-05,0.004530535938165171,-0.013693539216540178
4,01101000,0.095,0.005425480475803111,0.25,7.311313391240997e-05,False,0.25,8.0,3.0208333333333335,both,-2.141192336072464,-119.90486671001557,0.5,3,exact_enumeration,0.004220123256450131,6.707202840668446e-06,0.0025898267974265084,-0.009088377949103218
4,01101001,0.14500000000000002,0.007141387818849183,0.25,0.00011355970920726651,True,0.25,8.0,3.5208333333333335,both,-2.2823055049815855,-127.80707868043218,0.5,4,exact_enumeration,0.0053025761876426495,1.1485607211370999e-05,0.003389042226259655,-0.012922042885271703
4,01101010,0.1575,0.00692074849363875,0.25,0.0001454660142337199,True,0.25,8.0,3.6458333333333335,both,-2.282376836786992,-127.81107319810133,0.5,4,exact_enumeration,0.005600855397861813,1.1987516617169963e-05,0.003462299325184055,-0.012778591745638727
4,01101011,0.20750000000000002,0.008807669016689607,0.25,0.00018591258952857642,False,0.25,8.0,4.145833333333334,both,-2.137771169175483,-119.71328440614485,0.5,5,exact_enumeration,0.0066707947054389,1.8290667226177472e-05,0.0042767589628335935,-0.01694325044542682
4,01101100,0.1825,0.00790714518948728,0.25,0.00018591916081483844,True,0.25,8.0,4.020833333333334,both,-2.2827515798332323,-127.83205847544093,0.5,4,exact_enumeration,0.006365825496212418,1.545507255717355e-05,0.0039312940054355575,-0.01099886550960534
4,01101101,0.2325,0.009225681866121865,0.25,0.00022636573610969497,False,0.25,8.0,4.520833333333334,both,-2.1381459179976603,-119.73427000693175,0.5,5,exact_enumeration,0.007221765855300758,2.111132851193441e-05,0.00459470657517261,-0.01545417233188981
4,01101110,0.245,0.009591166225742203,0.25,0.00025827204113614834,False,0.25,8.0,4.645833333333334,both,-2.1382172392884824,-119.73826393579355,0.5,5,exact_enumeration,0.007908608943541388,2.2790852655625024e-05,0.00477397660819835,-0.014447525241835991
4,01101111,0.29500000000000004,0.01113666903764957,0.25,0.0002987186164310049,False,0.25,8.0,5.145833333333334,both,-1.7078927409322802,-95.64047470491118,0.5,6,exact_enumeration,0.008732183838372756,2.9971854848690842e-05,0.005474655683117509,-0.017804824620408145
4,01110000,0.025,0.0037718902249214495,0.25,0.0001304113314658254,False,0.25,8.0,2.6458333333333335,both,-2.14140164134793,-119.9165876193116,0.5,3,exact_enumeration,0.0031333460818523313,3.7603681918697444e-06,0.0019391668808717171,-0.00579085232128696
4,01110001,0.07500000000000001,0.005654582990311926,0.25,0.00017085790676068193,True,0.25,8.0,3.1458333333333335,both,-2.282514813435498,-127.81879976771839,0.5,4,exact_enumeration,0.004463547959739087,8.182792168722789e-06,0.002860558017017447,-0.011231527450293032
4,01110010,0.08750000000000001,0.005874905928306715,0.25,0.00020276421178713533,True,0.25,8.0,3.2708333333333335,both,-2.2825861443450406,-127.82279423521996,0.5,4,exact_enumeration,0.004659485654516043,8.78503679419991e-06,0.00296395627400269,-0.01023767184137437
4,01110011,0.1375,0.007886626812907095,0.25,0.00024321078708199186,False,0.25,8.0,3.7708333333333335,both,-2.1379804799119775,-119.72500562125362,0.5,5,exact_enumeration,0.005850437150964646,1.4732207009357912e-05,0.0038382557248518383,-0.016337329506337855
4,01110100,0.11250000000000002,0.00690297973253645,0.25,0.00024321735836825383,True,0.25,8.0,3.6458333333333335,both,-2.2829608903104797,-127.8437796760321,0.5,4,exact_enumeration,0.005458945588173857,1.1925647707825124e-05,0.0034533531107932077,-0.011259168553657346
4,01110101,0.16250000000000003,0.008178485494313114,0.25,0.0002836639336631104,False,0.25,8.0,4.145833333333333,both,-2.138355231653354,-119.74599138551307,0.5,5,exact_enumeration,0.006567958705947067,1.7225923268736476e-05,0.00415041242152349,-0.012627728957071135
4,01110110,0.17500000000000002,0.008764217246642664,0.25,0.00031557023868956376,False,0.25,8.0,4.270833333333334,both,-2.138426552048312,-119.74998526420725,0.5,5,exact_enumeration,0.007001139524485339,1.9005782632105246e-05,0.004359562206472715,-0.016261169302592915
4,01110111,0.22500000000000003,0.010261293863148327,0.25,0.0003560168139844203,False,0.25,8.0,4.770833333333334,both,-1.7081020568705556,-95.65219621131513,0.5,6,exact_enumeration,0.008204013216174522,2.5830804431321558e-05,0.005082401443345611,-0.017198903681319183
