B,backend,best_feasible_sampled_bitstring,best_feasible_sampled_objective_unscaled,best_feasible_scaled_objective_in_distribution,circuit_depth,connectivity_mode,edge_count,eta,expected_scaled_objective,feasible_probability_mass,gamma,lambda,model_version,noise_model,noise_strength,notes,optimal_bitstring_probability,p,q,qaoa_best_bitstring,qaoa_best_probability,qaoa_expected_energy,readout_error,run_id,seed,two_qubit_gate_count,var_alpha
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.1953615316141137,0.6102883308429338,0.25,8.0,capital,one_zone,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.00870168298327213,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-auto-one_zone-ns0.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.179582202198348,0.5515565632445684,0.25,8.0,capital,one_zone,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.007864479763995475,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-auto-one_zone-ns0.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.1073426802252317,0.47074690570351385,0.25,8.0,capital,one_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.006715521933711534,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-auto-one_zone-ns1.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.103014212598828,0.45264214200844105,0.25,8.0,capital,one_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.006457420347100776,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-auto-one_zone-ns1.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.0946196093496403,0.4213968416461104,0.25,8.0,capital,one_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.0060120282344455905,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-auto-one_zone-ns1.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.0111876114934826,0.29717396985906935,0.25,8.0,capital,one_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.004244207525860034,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-auto-one_zone-ns2.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.01066689358354,0.29499595317394783,0.25,8.0,capital,one_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.004213157710929419,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-auto-one_zone-ns2.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.0096570165009306,0.2912371200476525,0.25,8.0,capital,one_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.004159576704895705,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-auto-one_zone-ns2.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.2034977489569845,0.6443198415479584,0.25,8.0,capital,two_zone,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.009186836341563033,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-auto-two_zone-ns0.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.1953615316141137,0.6102883308429338,0.25,8.0,capital,two_zone,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.00870168298327213,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-auto-two_zone-ns0.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.179582202198348,0.5515565632445684,0.25,8.0,capital,two_zone,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.007864479763995475,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-auto-two_zone-ns0.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.1313814474081694,0.5141401396646248,0.25,8.0,capital,two_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.007333350535674409,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-auto-two_zone-ns1.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.1261010423526483,0.49205368921706405,0.25,8.0,capital,two_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.007018486006143623,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-auto-two_zone-ns1.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.115860257561817,0.453936772045725,0.25,8.0,capital,two_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.0064751411168330626,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-auto-two_zone-ns1.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.0592651458593587,0.3839604377812915,0.25,8.0,capital,two_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.005479864729785783,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-auto-two_zone-ns2.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.0568405530911846,0.37381904759119405,0.25,8.0,capital,two_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.005335289029015097,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-auto-two_zone-ns2.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.052138312925285,0.35631698084688135,0.25,8.0,capital,two_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.005085802469670647,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-auto-two_zone-ns2.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.2034977489569845,0.6443198415479584,0.25,8.0,capital,depolarizing,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.009186836341563033,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-auto-depolarizing-ns0.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.1953615316141137,0.6102883308429338,0.25,8.0,capital,depolarizing,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.00870168298327213,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-auto-depolarizing-ns0.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.179582202198348,0.5515565632445684,0.25,8.0,capital,depolarizing,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.007864479763995475,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-auto-depolarizing-ns0.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.083303913042296,0.42735367174240274,0.25,8.0,capital,depolarizing,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.0060976933317486584,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-auto-depolarizing-ns1.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.0799273828450056,0.41323059479981766,0.25,8.0,capital,depolarizing,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.005896354688057938,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-auto-depolarizing-ns1.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.0733789611374625,0.3888569112464958,0.25,8.0,capital,depolarizing,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.00554891535205812,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-auto-depolarizing-ns1.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.0083111778134737,0.29198161707739784,0.25,8.0,capital,depolarizing,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.004170279317078152,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-auto-depolarizing-ns2.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.00790436694633,0.29028004154214676,0.25,8.0,capital,depolarizing,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.004146021649163613,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-auto-depolarizing-ns2.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,auto,28,0.25,-2.0071154004755427,0.28734345316222837,0.25,8.0,capital,depolarizing,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.0041041614881997725,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-auto-depolarizing-ns2.00-ro0.030,11,168,0.95
4,cirq_ideal,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.2034977489569845,0.6443198415479584,0.25,8.0,capital,none,0.0,,0.009186836341563033,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-hand-none-ns0.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.2034977489569845,0.6443198415479584,0.25,8.0,capital,one_zone,0.0,Used approximate noise fallback.,0.009186836341563033,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-hand-one_zone-ns0.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.1953615316141137,0.6102883308429338,0.25,8.0,capital,one_zone,0.0,Used approximate noise fallback.,0.00870168298327213,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-hand-one_zone-ns0.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.179582202198348,0.5515565632445684,0.25,8.0,capital,one_zone,0.0,Used approximate noise fallback.,0.007864479763995475,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-hand-one_zone-ns0.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.1073426802252317,0.47074690570351385,0.25,8.0,capital,one_zone,1.0,Used approximate noise fallback.,0.006715521933711534,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-hand-one_zone-ns1.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.103014212598828,0.45264214200844105,0.25,8.0,capital,one_zone,1.0,Used approximate noise fallback.,0.006457420347100776,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-hand-one_zone-ns1.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.0946196093496403,0.4213968416461104,0.25,8.0,capital,one_zone,1.0,Used approximate noise fallback.,0.0060120282344455905,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-hand-one_zone-ns1.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.0111876114934826,0.29717396985906935,0.25,8.0,capital,one_zone,2.0,Used approximate noise fallback.,0.004244207525860034,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-hand-one_zone-ns2.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.01066689358354,0.29499595317394783,0.25,8.0,capital,one_zone,2.0,Used approximate noise fallback.,0.004213157710929419,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-hand-one_zone-ns2.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.0096570165009306,0.2912371200476525,0.25,8.0,capital,one_zone,2.0,Used approximate noise fallback.,0.004159576704895705,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-hand-one_zone-ns2.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.2034977489569845,0.6443198415479584,0.25,8.0,capital,two_zone,0.0,Used approximate noise fallback.,0.009186836341563033,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-hand-two_zone-ns0.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.1953615316141137,0.6102883308429338,0.25,8.0,capital,two_zone,0.0,Used approximate noise fallback.,0.00870168298327213,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-hand-two_zone-ns0.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.179582202198348,0.5515565632445684,0.25,8.0,capital,two_zone,0.0,Used approximate noise fallback.,0.007864479763995475,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-hand-two_zone-ns0.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.1313814474081694,0.5141401396646248,0.25,8.0,capital,two_zone,1.0,Used approximate noise fallback.,0.007333350535674409,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-hand-two_zone-ns1.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.1261010423526483,0.49205368921706405,0.25,8.0,capital,two_zone,1.0,Used approximate noise fallback.,0.007018486006143623,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-hand-two_zone-ns1.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.115860257561817,0.453936772045725,0.25,8.0,capital,two_zone,1.0,Used approximate noise fallback.,0.0064751411168330626,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-hand-two_zone-ns1.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.0592651458593587,0.3839604377812915,0.25,8.0,capital,two_zone,2.0,Used approximate noise fallback.,0.005479864729785783,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-hand-two_zone-ns2.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.0568405530911846,0.37381904759119405,0.25,8.0,capital,two_zone,2.0,Used approximate noise fallback.,0.005335289029015097,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-hand-two_zone-ns2.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.052138312925285,0.35631698084688135,0.25,8.0,capital,two_zone,2.0,Used approximate noise fallback.,0.005085802469670647,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-hand-two_zone-ns2.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.2034977489569845,0.6443198415479584,0.25,8.0,capital,depolarizing,0.0,Used approximate noise fallback.,0.009186836341563033,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-hand-depolarizing-ns0.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.1953615316141137,0.6102883308429338,0.25,8.0,capital,depolarizing,0.0,Used approximate noise fallback.,0.00870168298327213,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-hand-depolarizing-ns0.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.179582202198348,0.5515565632445684,0.25,8.0,capital,depolarizing,0.0,Used approximate noise fallback.,0.007864479763995475,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-hand-depolarizing-ns0.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.083303913042296,0.42735367174240274,0.25,8.0,capital,depolarizing,1.0,Used approximate noise fallback.,0.0060976933317486584,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-hand-depolarizing-ns1.00-ro0.000,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.0799273828450056,0.41323059479981766,0.25,8.0,capital,depolarizing,1.0,Used approximate noise fallback.,0.005896354688057938,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.01,capital-p3-seed11-hand-depolarizing-ns1.00-ro0.010,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.0733789611374625,0.3888569112464958,0.25,8.0,capital,depolarizing,1.0,Used approximate noise fallback.,0.00554891535205812,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.03,capital-p3-seed11-hand-depolarizing-ns1.00-ro0.030,11,168,0.95
4,approximate_noise,11110000,-127.98474124423478,-2.2854413456386906,88,hand,28,0.25,-2.0083111778134737,0.29198161707739784,0.25,8.0,capital,depolarizing,2.0,Used approximate noise fallback.,0.004170279317078152,3,0.5,00001111,0.009222337826162174,-0.20545956830224585,0.0,capital-p3-seed11-hand-depolarizing-ns2.00-ro0.000,11,168,0.95
